SaleID,CustomerID,ProductID,Quantity,TotalAmount,order_date,raw_comment
2958,336,433,3,10112.43,2025/12/30,junk
2959,678,149,5,12375.25,2025/12/30,junk
2960,755,958,1,3091.39,2025/12/30,junk
2961,766,928,4,3561.64,2025/12/30,junk
2962,648,50,2,5529.5,2025/12/30,junk
2963,187,15,2,8060.46,2025/12/30,junk
2964,650,35,2,2936.58,2025/12/30,junk
2965,166,407,3,14891.91,2025/12/30,junk
2966,12,586,4,5475.44,2025/12/30,junk
2967,496,879,3,6655.17,2025/12/30,junk
2968,193,644,5,10614.95,2025/12/30,junk
2969,416,463,2,6022.76,2025/12/30,junk
2970,465,637,3,10448.52,2025/12/30,junk
2971,559,451,1,2973.15,2025/12/30,junk
2972,763,287,5,21191.9,2025/12/30,junk
2973,947,346,3,1766.97,2025/12/30,junk
2974,914,191,3,11053.86,2025/12/30,junk
2975,350,827,4,18433.96,2025/12/30,junk
2976,791,563,4,2611.44,2025/12/30,junk
2977,680,99,3,13451.13,2025/12/30,junk
2978,782,532,3,14019.03,2025/12/30,junk
2979,65,801,3,4050.75,2025/12/30,junk
2980,437,658,1,3620.95,2025/12/30,junk
2981,988,557,2,1067.22,2025/12/30,junk
2982,97,233,4,9111.2,2025/12/30,junk
2983,850,114,1,642.27,2025/12/30,junk
2984,564,730,3,2596.77,2025/12/30,junk
2985,130,895,3,1163.19,2025/12/30,junk
2986,315,464,4,12008.84,2025/12/30,junk
2987,567,963,1,1627.33,2025/12/30,junk
2988,990,888,5,19789.95,2025/12/30,junk
2989,187,408,5,1154.7,2025/12/30,junk
2990,200,146,2,8747.58,2025/12/30,junk
2991,795,18,2,4782.58,2025/12/30,junk
2992,752,763,3,7187.58,2025/12/30,junk
2993,539,616,2,2502.56,2025/12/30,junk
2994,577,881,5,10165.45,2025/12/30,junk
2995,538,49,5,2799.5,2025/12/30,junk
2996,372,553,2,2029.76,2025/12/30,junk
2997,711,970,5,14105.65,2025/12/30,junk
2998,171,384,2,4678.46,2025/12/30,junk
2999,103,697,2,7741.16,2025/12/30,junk
3000,651,650,5,21133.6,2025/12/30,junk
